accel_x,accel_y,accel_z
-0.018751455404136447,0.8920552903859928,0.8764768839467655
0.06805228973008973,0.8723686193323269,0.7030301052121106
0.26552242743432347,0.9278993437173223,0.5353064601551862
0.3994152947584691,0.9614415011311376,0.5137461329865858
0.4924611610482453,0.9497394016516404,0.26418686962168253
0.6074330829625382,0.9420179306641122,0.05061471978926509
0.6638853389234367,1.0646745278035878,-0.04510324414958779
0.7925806388713944,0.9394845122092078,-0.2978569985043856
0.9435508312034935,0.9939783918523472,-0.5005025667396661
0.7990702551400686,1.0333397917624114,-0.6510114759191888
1.0060956434107124,0.9417451853613804,-0.7926316122666095
0.9674797383466267,0.889798904433435,-0.8634492794508788
0.9562888989477101,0.9158912069227333,-1.0412263568800406
1.1099274090368945,0.8821788649349163,-0.9276323264998501
0.9966215533883652,0.869662623713895,-0.9866532222424682
0.9508565998554709,0.9169085204748247,-0.983535758264048
0.8466999779693762,0.703197163260508,-0.8638131270954873
0.8268229384041677,0.6733328274409845,-0.6798138690767973
0.7451354472336567,0.7121116536727203,-0.5023786841689989
0.7150077539627623,0.6475283658102913,-0.3472893862430008
0.5140847434349889,0.5043733582824216,-0.1381232496790718
0.4225042338475359,0.4527727148296762,0.03851309209616895
0.42947306360469456,0.4557710715805393,0.3389578706798614
0.2619661718749763,0.298682740671664,0.43479730831535457
0.15244976872342636,0.14932023512374099,0.648145531430554
-0.03712001750900631,0.3274101583416159,0.7898771884094675
-0.06502069629667714,0.12072839197932535,0.9698473210974471
-0.2613398195520278,-0.011686912170298592,0.9163892309484383
-0.30468962751723616,-0.02940074909001903,1.0452251990775419
-0.4994819365949993,-0.10580912389751594,0.9756443332797091
-0.5840365069607125,-0.22588481552378795,0.9632828859773367
-0.7026868562936277,-0.27704209351795056,0.7364369083428208
-0.7539854608142925,-0.3841666021709087,0.723828701610971
-0.7922117189457656,-0.4614716003743316,0.4556301404424539
-0.8677734213333362,-0.4412070277111643,0.36885155347287407
-1.0290192725761147,-0.6051095319194288,0.02988808741992978
-1.0253764445536018,-0.6199716702323659,-0.06759490867346761
-1.024512998934738,-0.7251841145038336,-0.39379379095483236
-0.9344910477823706,-0.7586143364077605,-0.5512490486823647
-0.9140515060070789,-0.7664894237855764,-0.6580319243906726
-0.9870489658826138,-0.8221752686463006,-0.785177252860898
-0.8921627764230866,-0.7342558832209247,-0.9615225592869494
-0.8992239802916644,-0.9163158594891757,-1.0002794339701315
-0.7039000565892221,-0.9981503560450653,-1.0032669811851114
-0.6855245903712525,-0.9774775618074892,-1.0273688342620935
-0.5102906203278339,-0.9695250782582356,-0.926247472965351
-0.4718953864731666,-0.9648199196073848,-0.8150014517374438
-0.3175357209354279,-1.039205041483896,-0.6014380974843955
-0.18003106004465863,-1.0279868563469823,-0.6076214088561882
-0.16816215739295717,-1.0069399912117345,-0.24387213116614287
-0.005834379488619678,-0.93344949439631,-0.05347825571406606
0.11125187464866847,-0.9243265202412091,0.19832364420498555
0.30345413912864777,-0.9146382429935375,0.2497607971641661
0.39136801473309635,-0.9419256207300094,0.40335727794325527
0.4738432061668503,-0.9190885374792805,0.6801942110589465
0.5008267374411282,-0.7800439879308854,0.8171799901337247
0.6662080592270533,-0.7866645635468146,1.0492884728528469
0.7814907625681441,-0.7420772411459887,1.0116849409843727
0.7570200513146539,-0.6840996590535833,0.9827197667526557
0.9311339956572968,-0.5921541436204215,0.9795718325520856
0.9008593895388213,-0.578383718668888,0.9379174772156468
0.950833913449413,-0.5059387225625198,0.7779881045532218
0.946585126327331,-0.4016723750505671,0.5967988526409701
