accel_x,accel_y,accel_z
0.04875974053110113,0.8225797700003271,0.8620935609630868
0.08539001644584109,0.9400396518905859,0.7894284388407912
0.17996102165031386,0.850065571148059,0.7138336839127211
0.3747245246029977,0.9526625908857659,0.5478108872038779
0.4479435661381815,0.879860346483102,0.3812840242261486
0.6081132595621322,0.9838871388954784,0.15303399006343488
0.6450487426825747,0.9842388205592564,-0.0997703157714891
0.7979095484948927,1.0269252052614697,-0.35711057872915036
0.8635589924562004,0.9696611793096725,-0.407523808907208
0.9451637992211641,0.9185214206634444,-0.7010817890683612
0.9204349746565913,1.0007927198205233,-0.8009016552323095
0.9607666230168483,0.9971693932834736,-0.9604354543846456
0.9472887749888913,0.8723494717893052,-0.9960966994583567
1.0640089633199328,0.8981294709488399,-0.9846159806255156
0.9975786667827123,0.9080661084455999,-0.864715222671665
0.8676551572158886,0.9406963822932497,-0.9062006066485546
0.9351703266130615,0.7960382122614276,-0.783070492119842
0.7694397763906187,0.6974475558696346,-0.666409283552313
0.7586219404327528,0.6402316555379474,-0.3981460034954121
0.6637324097104376,0.5888516726563934,-0.2867340183926147
0.5464271710617954,0.5281500506391477,-0.10685484170074284
0.495256564315814,0.4981416795614873,0.14976446675958582
0.3999678035546678,0.3372901836862944,0.2903877307235099
0.1993702288822138,0.33277532769285445,0.530836316846623
0.04995362408192065,0.2570558388249512,0.684576602369462
0.047020631728192666,0.16300451026314547,0.7812526641787964
-0.13470138744744872,0.14460798735115676,0.9475124063167797
-0.33566768921758106,-0.03153504177347245,0.9597445929862486
-0.36157097364391916,-0.07442055690221176,0.991971578514524
-0.46176991604833806,-0.09197058190559049,0.981455973065256
-0.6074500609576456,-0.18859857692195747,0.9219430296283061
-0.6780239412179933,-0.28769469387740104,0.8194081518508679
-0.6848315429625157,-0.35865949345005943,0.6015956932149891
-0.807737959190931,-0.46204841312006933,0.5011653172238792
-0.9428081127498961,-0.4966397296748877,0.34709775482333155
-1.073239835659828,-0.6444862885622771,0.05691832154927538
-1.0428848355705658,-0.6114577967636249,-0.06724106414570485
-1.038309075767885,-0.6244175450100402,-0.32529857037765253
-1.0099010730397018,-0.7116068587973455,-0.46900775108905823
-0.9516103538369004,-0.7064924081819892,-0.6090847319719837
-0.9371266137274026,-0.9457985396106182,-0.8588805045977085
-0.8789904741568011,-0.8915603676426357,-0.946137762771104
-0.823718463901006,-0.8632353154756311,-0.9220554375702491
-0.8267856793119137,-0.9936849630421029,-0.9387668288066724
-0.706775355588164,-0.9568400017183254,-0.8760868206467263
-0.6319767158136722,-0.9641310284344473,-0.9109261261409151
-0.5227705917346843,-0.9721926582059562,-0.8560895395008525
-0.4384835313808604,-1.0467335189503668,-0.6422436609615203
-0.21553257964080863,-0.981805709979895,-0.47836734645403195
-0.11486221209445516,-1.043679943791795,-0.3512613558372776
0.023002694132773605,-1.0116208097252284,-0.0953550242943618
-0.0036793181950688925,-1.0173522496936822,0.14457310881117505
0.18929192076753715,-0.9162250362724152,0.30047889510718473
0.36927714990600674,-0.8786405984243457,0.4425969098060559
0.565794272335012,-0.9032264903900507,0.7219740519814755
0.5803499709699947,-0.7671799803508978,0.7897462298159986
0.732763273720839,-0.7680555264298562,0.9367846305198074
0.8771581205813742,-0.6476088616204962,0.9816616965787658
0.8082967317896473,-0.6264343597128624,0.9495118142049459
0.8736979005009722,-0.5789270894484582,1.0414376661152183
0.8870709085115713,-0.57135187900404,0.8557433912398887
1.0506583723054381,-0.5177696544263748,0.77689548179892
1.05789409851652,-0.32099840029053084,0.6574270962458697
0.9761386547563699,-0.29630108801743316,0.46151174152201446
0.9248720408236834,-0.237492406839997,0.24684839644152173
0.9150766691462652,-0.15628924339341546,0.07233771396698979
0.9306499933344878,-0.039295858032122696,-0.08825361970663376
0.8826196848391746,-0.03522875543995106,-0.3170306957707317
0.7520174710209,0.07723551064980191,-0.48553965983352576
0.7261338921623451,0.1882736117707942,-0.7341164208421347
0.5607686808901926,0.2656652806472662,-0.7627629082881542
0.36591086393727,0.33229976511539283,-0.8982788957436495
0.2807059354622708,0.40427643893981163,-0.9726003884616855
0.3057954393757483,0.48273805098233147,-0.9921262432399972
0.13986312231616327,0.47499555735330806,-0.8909047853881225
-0.006056719034683439,0.6066750368593432,-0.884124070769672
-0.12591753579452136,0.6260038829474921,-0.9319369236241963
-0.2105425820039153,0.6152294025673948,-0.7168549808135004
-0.37635966615487226,0.7177370289603099,-0.4356742165847891
-0.5653078682364361,0.7337407258560871,-0.3177966374031505
-0.5880744139202343,0.8999068275583134,-0.035830766529057506
-0.7410010199155337,0.9256965385905803,0.056801724572520446
