accel_x,accel_y,accel_z
0.05102170794985855,0.85289835876052,0.9029141743441488
0.06293595690708634,0.8431495799925411,0.7127472107374194
0.22015126951980335,0.9678045329873634,0.7228348846758637
0.391930602871072,0.9616312360763896,0.5248587941512518
0.46131693428170695,1.0007945695831972,0.300639739226567
0.6078739658488381,1.0096210548195277,0.07122259727824405
0.6838551201327495,0.9840063810002003,-0.15145757871401602
0.733156212616844,0.9958386098091163,-0.383135903810733
0.8485749860510554,1.010155864521109,-0.5941396882900428
0.8095377957630381,0.9666897901424599,-0.6761700692716631
0.9595073177119127,0.9598991000377729,-0.8250311813200027
0.9724721192284331,0.9848800440222131,-0.7946334677824864
0.9485295022633528,0.8270470731055013,-1.0824947662559468
0.992843025275442,0.8311508894728199,-1.0369544819808034
0.924649487665759,0.8377499937040962,-0.8720945262279709
0.9458012287371453,0.7853480874016424,-0.8875603357332206
0.9116899775483278,0.7399109895165855,-0.7351490481499832
0.8469125031918452,0.6608378687725117,-0.6742282814244657
0.7787361831478594,0.7162425342039438,-0.5023046392624938
0.5634966388109117,0.6141391360760982,-0.33689638275988837
0.5365985841700056,0.4357819067436728,-0.1095833152006826
0.51062733505854,0.5443700374100613,0.09275995537927116
0.43317304908345994,0.30783378384936083,0.36576983311873923
0.16083393639618224,0.3828990833669697,0.43120612115192947
0.12363379611622381,0.27086348411025857,0.7605051176096094
-0.049313381627964545,0.1297974276073851,0.8854226912710195
-0.06399919125073375,0.1518572589895799,0.9930254821515304
-0.24708109038196993,0.0353832999215047,1.0097914371551568
-0.397972716638485,-0.07518277817732492,0.9419224215026577
-0.4905606680637874,-0.08815785269847673,0.8952124346936987
-0.538357867706014,-0.1401011517529659,0.8844982956815741
-0.7164795092628155,-0.2776923329203291,0.7440525428599768
-0.7480166730514133,-0.34468767619000407,0.6153799718908475
-0.8183010169574088,-0.42708176647316715,0.48959024129306833
-0.8634689011229486,-0.5528470000205571,0.2762137602865416
-0.886155067227562,-0.5726372335200781,0.12137506775819298
-1.0165738163972744,-0.6265659517200157,-0.08354891677375008
-1.0446185304458442,-0.7271063582585513,-0.3288292192372722
-0.8935910159623477,-0.7544324176063029,-0.4432163998032996
-0.8890139616842724,-0.8371881124303242,-0.6429344368745599
-0.9853137487238187,-0.895689557970079,-0.7499922624326355
-0.9072952413409815,-0.8869709326276527,-0.8444435908841412
-0.7993793176198518,-0.924198919078838,-0.9765168005442552
-0.7748671580256269,-0.9943199553054367,-0.958252974659905
-0.621643041245284,-0.9988429892397578,-0.9461561707325461
-0.5916252631213117,-0.9284376031670178,-0.935629510679447
-0.5398008124828084,-0.9439121655996138,-0.8283774498874096
-0.4075869331000082,-1.0305888415792752,-0.7007986256067273
-0.2520533168434444,-0.9520737875577423,-0.5425522951981686
-0.1163526674883566,-0.9496488538262661,-0.3147035744492501
0.09582642559207853,-1.0432649432310115,0.03249376318349484
0.13238119319356612,-0.9869056012436486,0.17688067290503995
0.1665170304727098,-0.9197738476548607,0.24354250898292515
0.35032855894526976,-0.7743868971260652,0.4212401684400464
0.47779597333395135,-0.9175897767967088,0.6234763505866964
0.5359121724270071,-0.8628428590354614,0.7890906785370596
0.6631923871586636,-0.8142819426965847,0.978166334081539
0.8133879071423661,-0.7412933386448783,0.9994566211110295
0.8440662406315077,-0.6065127434892322,0.9412463974845863
0.8997258101068875,-0.6374786395619523,0.9697775669915447
0.8961433910438991,-0.5981327450018734,0.9254243311604503
1.0636898410572058,-0.5307487345437282,0.8367143438270708
1.0646301217566656,-0.41127604690314007,0.6461617629300259
1.0238705126594814,-0.2973996519860474,0.6706663610468746
1.0207710875135387,-0.2561902365153234,0.3620399980957784
1.0253949983736883,-0.1890501070808604,0.10323173291489303
0.9971747843033313,-0.1052087009940579,-0.12564990880980775
0.762652368820854,-0.09876470524389518,-0.3676036393576002
0.8026949792311147,0.06329808366273175,-0.5174193849955729
0.6629754873608507,0.07600215758427838,-0.6373427328678514
0.5547957593502597,0.19089173650972585,-0.8362014203482366
0.5385297257532138,0.2165682442695236,-0.8577415776903049
0.42458433048047206,0.3322663887431207,-0.9811501091269463
0.24883924502770055,0.4756087473952255,-0.9656689901635798
0.12920837074116612,0.48015839063823695,-0.8881022026788665
-0.08944817015982784,0.5857372419649659,-0.9306161584254363
-0.2390769112870694,0.6483551336801736,-0.8723167372673382
-0.3094490324789859,0.763276442355028,-0.6805320825812892
-0.369077647138339,0.7035780868704087,-0.4811422055065552
-0.49882408319658406,0.7143212311776765,-0.288978039085693
-0.5455213014887017,0.7762453976838534,-0.10660622758866625
-0.7121625099675999,0.9428021382440781,0.12528867705955263
-0.804403951904208,0.904110919871827,0.28375378558702663
-0.8511544885622693,1.0189519295312062,0.46988587860591835
-0.889900152308648,0.951224292432228,0.6961645779823641
-0.9226964793783482,0.980943523683681,0.8626878968105381
-0.9616675496568241,0.9786517046547519,0.9932956130530306
-1.053448523307761,0.9716527468621234,0.9841994624296851
-0.867245765375937,0.9756034972204342,1.0142032605248643
-1.0498836068166018,0.935862499688288,0.9923868063448079
